Player,Surface,ELO
X Le Hun Ly,Clay,1491.2556094423583
A Ritossa,Clay,1491.9458153448259
Robert D Murray,Clay,1498.7708369367315
Peter Witt,Clay,1484.7734353884389
Bill Robertson,Clay,1419.603922732516
Buzzer Hadingham,Clay,1466.6511333557878
Dragutin Mitic,Clay,1611.4279072478482
Henri Bolelli,Clay,1511.0882832266227
W Patterson,Clay,1486.67951658804
Fritz Jenssen,Clay,1451.7448545640366
Wai Chuen Choy,Clay,1480.203929657915
Eustace Fannin,Clay,1522.4531634834073
John Edward Bromwich,Clay,1584.6711262767294
Vernon Kirby,Clay,1544.4931457374087
Frank Parker,Clay,1723.4514688382917
Fumiteru Nakano,Clay,1493.881937513807
Charles R Harris,Clay,1488.2937647854556
J Hal Surface Jr,Clay,1520.307997124258
Frantisek Cejnar,Clay,1574.5444127670285
Hans Van Swol,Clay,1494.025078791796
Prins Van Kutch,Clay,1491.9065228869204
Roger Dessair,Clay,1397.1294976114268
Colin J Eedes,Clay,1483.2101622694672
Pierre Gourovitch,Clay,1469.5377638273592
E Billeter,Clay,1480.7530930067105
Dennis C Coombe,Clay,1475.601188908398
Robert Abdesselam,Clay,1539.2222754199424
Ferrante Cavriani,Clay,1487.7810801513965
Ferrucio Quintevalle,Clay,1504.6190129674887
Annibale Scotti,Clay,1485.214067289608
Michel Poles,Clay,1484.008492207882
Ronald Alfred Shayes,Clay,1478.5114323655523
Jean Moreau,Clay,1476.608293005117
X Dry,Clay,1483.5200746251585
Tsui Wai Pui,Clay,1484.184157344195
Phil Harman,Clay,1483.5393079357784
Kazimierz Tarlowski,Clay,1484.2220170292771
Donald M Frame,Clay,1488.8474701712983
A Billeter,Clay,1482.8257258427207
Gaston Medecin,Clay,1382.8365056895805
Dick Bjurstedt,Clay,1481.9457490255602
Georgios Nikolaides,Clay,1500.4354745231944
Sigurd Karlborg,Clay,1468.59002673931
Stig Martenson,Clay,1467.4461514130717
Larry Nelson,Clay,1497.9485658508447
Yasumine Kuramitsu,Clay,1505.5001104906862
Bent Panker,Clay,1500.653437309964
Owen Anderson,Clay,1542.351172994589
Henri Catteau,Clay,1497.9644794366109
Czeslaw Spychala,Clay,1515.880129432329
Robert E Mulliken,Clay,1537.6450144174069
Roger Dubuc,Clay,1473.7953381703323
Don Butler,Clay,1467.7588681370967
Ghaus Mohammed Khan,Clay,1494.8381861051048
Murray D Deloford,Clay,1502.334239139545
Nguyen Van Sau,Clay,1484.0
Renato Bossi,Clay,1473.1410330812162
Patrick Tiberghien,Clay,1453.178911856355
A Bogdadly,Clay,1483.263693206478
K Dohnal,Clay,1488.3077631672231
Eric John Filby,Clay,1468.9127190008983
Johan Beer,Clay,1483.8310938431594
Andre Favieres,Clay,1445.7057914800996
Georges Zarifi,Clay,1484.0
Henri Pellizza,Clay,1481.8924025277872
F Schroter,Clay,1484.0
Rene Marie Depierre,Clay,1485.6634883827705
William Crum Thompson,Clay,1484.513961422755
Pierre Lips,Clay,1457.3748579346118
Sebastian Harreguy,Clay,1499.838871431593
W Davidson,Clay,1484.0
Andre Casanova,Clay,1481.0985053375123
Paul Roux,Clay,1493.0149957483873
Andre Jacquemet,Clay,1454.5009060012067
Otto Szigetti,Clay,1549.843957197799
Arnulf Schmidt,Clay,1468.2939091526011
Jimmy Jones,Clay,1468.736306793522
Cristea Caralulis,Clay,1518.9534407089036
Nils Rohlsson,Clay,1478.2665433536133
Rolf Gopfert,Clay,1510.8635174871677
Aleco Noghes,Clay,1435.4888282931568
Hans Redl,Clay,1434.4256396940632
Len Schwartz,Clay,1514.837046496046
Eugenio Tapia,Clay,1447.617482829632
Don Mcneill,Clay,1602.0871786795574
Bobby Riggs,Clay,1557.7361421864796
Elwood Thomas Cooke,Clay,1535.7136455716627
Anthony Billington,Clay,1510.8860179787507
Jozsef Asboth,Clay,1568.9841134955964
Robert Mouvet,Clay,1497.4592844106894
E Robinson,Clay,1484.259032482543
Gene Smith,Clay,1482.3966555104578
Otto Hauser,Clay,1487.2743805785235
Jost Spitzer,Clay,1486.133413534827
Jin Ho,Clay,1484.7697675079476
Morgan Hultman,Clay,1478.2939111244152
Niels Holst,Clay,1474.1000747243452
Helge Plougmann,Clay,1505.0070274661575
Sigurd Rinde,Clay,1466.3249841108257
Frank Wilde,Clay,1485.2021458769148
Ellis Tarshis,Clay,1500.261739946781
Bruce Hall,Clay,1468.2614212469541
Budge Patty,Clay,1707.0548836912728
Paul Remy,Clay,1697.090747627667
Robert J Colin,Clay,1457.229504021426
Jan Smolinsky,Clay,1488.921695937499
Pancho Segura,Clay,1509.9779775418144
Geoff Paish,Clay,1419.6582035606164
Gaston Wampach,Clay,1439.5928653699882
Jacques Thomas,Clay,1534.7464817425307
Ferdinand Vrba,Clay,1547.125094120913
Eduardo Buse,Clay,1491.890998743471
Bernard Lucot,Clay,1471.8264447836784
Guy Delhomme,Clay,1454.8119179065156
John Burke Wilkinson,Clay,1484.0
Tommy Anderson,Clay,1485.31663990144
Derrick William Barton,Clay,1419.623480885011
Andres R Hammersley,Clay,1504.788337452804
Paul Jalabert,Clay,1410.1222511005974
Jaroslav Drobny,Clay,1648.3220869131228
Robert Laval,Clay,1392.5487125046634
Ricky Morea,Clay,1667.6525406336782
Christian Grandet,Clay,1466.9910757954353
Tony Mottram,Clay,1616.5673186218846
Marcel Schaff,Clay,1426.378209002026
Andre Najar,Clay,1435.9043147785471
Vojtech Vodicka,Clay,1517.7910274442745
Sanford Webster,Clay,1484.0
Tom Brown,Clay,1497.9664947050576
Georges Gremillet,Clay,1470.8637379542208
Adly Shafei,Clay,1439.6006881249198
Jacques Malosse,Clay,1440.3037088788578
Stanley Drobac,Clay,1483.2976380391497
Paul Boulle,Clay,1471.238864895154
Luis Carles,Clay,1490.9536400950801
Pedro Castella,Clay,1455.4841270542938
Hans Huonder,Clay,1478.373151173057
Donald Macphail,Clay,1476.2330228493388
Lennart Bergelin,Clay,1706.4113457301082
Torsten Johansson,Clay,1606.3593288883767
Ivo F Rinkel,Clay,1470.1747281812054
Arne Velschow Rasmussen,Clay,1484.57791914925
Jannik Ipsen,Clay,1468.371372789492
Erik Bjerre,Clay,1499.2010332661534
Kenneth Lo,Clay,1484.0
Cyril A Kemp,Clay,1471.507338286551
Raymond F Egan,Clay,1472.7670095306626
Philippe Washer,Clay,1644.9203160032641
Jacques Peten,Clay,1516.1582437762295
Felicisimo Ampon,Clay,1606.9879755202414
Billy Talbert,Clay,1583.271403887034
Amado Sanchez,Clay,1470.8481609050234
Frederick Ted Schroeder,Clay,1515.33119718499
Tibor Frigyesy,Clay,1500.6799139093312
Vladimir Cernik,Clay,1502.434551347163
Carlos Sada,Clay,1543.412505533203
Mario Belardinelli,Clay,1495.3386101397678
Jean Ivan Devroe,Clay,1417.8844300624569
Jean Ducos De La Haille,Clay,1512.1676654209195
Gilbert Naccache,Clay,1499.3918513212375
Rolando Del Bello,Clay,1625.5542489737213
Philippe Chatrier,Clay,1407.7922571239262
Gianni Cucelli,Clay,1655.115160034021
Jacques Freling,Clay,1465.3950909551634
Jacques Iemetti,Clay,1434.5810485413751
John A Barry,Clay,1489.9780026934538
Wladyslaw Skonecki,Clay,1533.3648037074865
Bill Sidwell,Clay,1537.0978132125658
Vinny Rurac,Clay,1502.0337610229647
Eric William Sturgess,Clay,1769.4339834988389
Andras Adam Stolpa,Clay,1481.9708386519178
Henry Zalzal,Clay,1431.8332892335804
Paul Zhendre,Clay,1482.3367007722159
Jose Luis Morea Cantillo,Clay,1480.591615500944
George Godsell,Clay,1483.3224864910926
Paddy Roberts,Clay,1478.183304505129
Emil Szentpetery,Clay,1484.3011564125788
Marcello Del Bello,Clay,1512.4294559546067
Em Borren,Clay,1471.464005563401
Ronald S Mckenzie,Clay,1473.8554956013165
Jeff E Robson,Clay,1489.9587364587683
Mario Szavoszt,Clay,1480.4993827916296
Jaime Bartroli,Clay,1494.5133556753178
Hubert Wilton,Clay,1503.275517986703
Tiny Misra,Clay,1454.1544770219205
Jan Staubo,Clay,1453.9398093468185
Dilip K Bose,Clay,1477.067993407421
Howard F Walton,Clay,1463.554745408994
Ludwig Krijt,Clay,1480.4131169859975
Kurt Nielsen,Clay,1560.0233688798457
Torben Ulrich,Clay,1398.5410895872515
Subba Lr Sawhney,Clay,1500.888415292132
Marcel Coen,Clay,1401.4765385741366
Jean Pierre Blondel,Clay,1470.6236450179053
Headley T Baxter,Clay,1487.7577755109794
Jean Becker,Clay,1456.629773127372
Rob Van Meegeren,Clay,1445.294520820049
Bernard Mottez,Clay,1494.1810965023114
Gil De Kermadec,Clay,1501.5215532500745
Fernando Olozaga,Clay,1445.0726606985331
Alejo Domingo Russell,Clay,1463.3254177805072
Heraldo Weiss,Clay,1513.6412361718585
Edgar Buchi,Clay,1503.2163490895055
Narenda Nath,Clay,1459.3066694632248
Frank Arthur Sedgman,Clay,1674.5543815814997
Jean Hugron,Clay,1484.8880121305115
William K Young,Clay,1487.2521924152472
Zoltan Katona,Clay,1467.2754341654938
Gheorghe Viziru,Clay,1488.1748263196714
Bela Peto,Clay,1483.355913569985
Manuel Fernandes,Clay,1483.4177228120777
Kalman Feher,Clay,1487.8422019245368
Ellsworth Donnell,Clay,1483.0864502739644
Joao Roquette Sr,Clay,1438.7586581060896
Eduardo Ricciardi,Clay,1468.1213697327325
Max Albrecht,Clay,1497.2601414621727
Borje Fornstedt,Clay,1492.2291583669992
Vladimir Zabrodsky,Clay,1517.7691972434168
Pancho Guerrero Arcocha,Clay,1484.2488142941538
Armando Vega,Clay,1477.7217890109787
Gustavo Palafox,Clay,1510.571979324588
Arie Avidan Weiss,Clay,1391.580813687523
Yehuda Finkelkraut,Clay,1455.4316991691367
Jose Da Silva,Clay,1442.7742531683416
Norman Lewis,Clay,1514.1268069385733
Sydney Levy,Clay,1490.5807709187804
John Pa Linck,Clay,1441.6082595557841
Fausto Gardini,Clay,1740.2109407620515
Ricardo Balbiers,Clay,1507.1459890034248
Enzo Pautassi,Clay,1500.736306793522
Richard Pancho Gonzales,Clay,1561.3466379032336
D Roger,Clay,1515.9581619278679
Marcelo Taverne,Clay,1477.1028047755585
Stephen G F Nimr,Clay,1483.02234192256
Henri Doublet,Clay,1487.9102074525028
Rafael Gornitzky,Clay,1484.2958594189865
Milan Branovic,Clay,1506.8612364460387
Nigel M Cockburn,Clay,1515.2712724167664
Mahmoud Talaat,Clay,1483.2830177570684
Gerry Oakley,Clay,1509.3239791474136
Petko Milojkovic,Clay,1484.322716859644
Paul Letang,Clay,1501.5818054427618
Syd Levy,Clay,1510.0405179857037
Sterling Lord,Clay,1481.847142453336
Bp Hyks,Clay,1466.654080585019
Sven Viktor Davidson,Clay,1789.8488596293362
Francis Nys,Clay,1491.4720720837458
Bernard Dupont,Clay,1485.641224056496
Georges Grange,Clay,1456.0552076120644
Alain Lemyze,Clay,1453.4338080895004
Mordechai Apel,Clay,1467.1919259955423
Nguyen Van Gioi,Clay,1487.4599577027382
Roland Dubuisson,Clay,1475.5758427178616
Milan Matous,Clay,1483.2455135089356
Jacob Buntman,Clay,1466.2221696878505
I Casale,Clay,1482.8956768837186
Carlos Ferrer,Clay,1482.4508071488062
Nils Erik Hessen,Clay,1383.145912511448
Matt Murphy,Clay,1483.2298601853572
Ken Mcgregor,Clay,1631.8512058300726
M Bojovic,Clay,1484.0
E Victor Seixas,Clay,1679.5282230128296
Paul Blondel,Clay,1405.5074401390966
Henri Chabance,Clay,1472.7312546715239
Irvin Dorfman,Clay,1583.858790377971
Raymundo Deyro,Clay,1535.5469031595921
F Zampori,Clay,1489.8026910839026
Tony Trabert,Clay,1747.7057788451618
Georges Pasquier,Clay,1450.8554260474705
Mervyn Rose,Clay,1756.5467323182734
Fred Kovaleski,Clay,1537.799290410514
Giulio Caccia,Clay,1500.736306793522
Robert Haillet,Clay,1692.9590939524887
George Allan Worthington,Clay,1536.9185102722633
Art Larsen,Clay,1666.9035752780771
Cesar Carmona,Clay,1502.915475286704
Lord A Mexborough,Clay,1466.747982386577
Jean Claude Molinari,Clay,1495.0646600997952
Michel Lemasson,Clay,1426.5784272636188
Michel Dulac De Fugeres,Clay,1489.5842240415766
Crawford I Henry,Clay,1458.7419620115886
John Barrett,Clay,1451.8665322565764
Jean Brisson,Clay,1485.7605138828662
Richard J Bender,Clay,1481.6000505928005
Carlo Della Vida,Clay,1484.751650683712
Jacques Hode,Clay,1439.0404133408674
Joe D Hackett,Clay,1454.8421264895076
Emile Bayon,Clay,1454.29298635171
Pierre Bardey,Clay,1482.5452155631485
Naresh Kumar,Clay,1513.5495534389697
Thorgny Haanes,Clay,1481.7399183419793
Jozef Piatek,Clay,1429.985122074812
Hamilton Richardson,Clay,1624.5014725390035
Gardnar Mulloy,Clay,1568.7934176148035
Hal Burrows,Clay,1560.1134049889213
Dick Savitt,Clay,1601.18542870003
Gene Garrett,Clay,1507.021807727487
Stan Clark,Clay,1536.659751786433
Armando Vieira,Clay,1493.7134848306398
Stan Davidson,Clay,1507.5297740536944
David A Samaai,Clay,1500.1134681335652
Wladimir Lerque,Clay,1466.1216510612196
J Oloszowski,Clay,1484.2699420657002
Chew Bee Ong,Clay,1482.405139995193
Gerard Pilet,Clay,1553.5918667981605
Roger Becker,Clay,1522.323776483824
Leon H Norgarb,Clay,1499.3349762052353
Bill Lurie,Clay,1498.5127765710288
Giuseppe Merlo,Clay,1518.4909361064067
Alcides Procopio,Clay,1491.7026607502653
Umberto Bergamo,Clay,1485.101847930428
Roberto Cardozo,Clay,1467.8997711004026
Roy Wilder,Clay,1465.9148062811869
Jackie Brichant,Clay,1656.296223020683
Gianni Clerici,Clay,1475.7732918822887
Bob Freedman,Clay,1488.235241103937
Eddie Mandelbaum,Clay,1483.9072658826897
John Alfred Thomas Horn,Clay,1487.0092728189884
Guy P Jackson,Clay,1532.7029993620934
Ernst Buchholz,Clay,1438.8158809830109
Gustav Specht,Clay,1481.2370073177785
Jan Radzio,Clay,1446.1685051424793
Helmut Gulcz,Clay,1490.3956368572635
Luis Ayala,Clay,1661.6872887900424
Straight Clark,Clay,1534.222639545737
Owen G Williams,Clay,1518.496698839452
Grant Golden,Clay,1484.7687136536451
Giuliano Scribani,Clay,1486.0863316929895
Ken Rosewall,Clay,1805.5857596879098
Gino Mezzi,Clay,1490.1537267198455
Adel Ismail,Clay,1473.5039199421758
O Rodriguez,Clay,1474.7334583104719
Jean Pierre Froment,Clay,1483.8986035023577
Derek Capell,Clay,1498.8105144674323
Michel Larcade,Clay,1465.5987568066073
Eduardo P Argon,Clay,1463.8001658815504
Pierre Pinart,Clay,1469.3283468161908
Salvador Soriano,Clay,1482.562271506317
Lew Hoad,Clay,1599.8836167000659
Ferenc Huszar,Clay,1487.582060692982
A Sursock,Clay,1464.9695421529177
Vladimir Petrovic,Clay,1460.285072041351
Emilio Martinez,Clay,1467.0663122273477
R Cohen,Clay,1469.496373582531
Carlos Sanhueza,Clay,1486.608944693666
Basil J Katz,Clay,1467.9858664826172
Don Candy,Clay,1546.488371562475
Christophe Lesage,Clay,1466.6811529525214
B Blonquist,Clay,1483.1962085443117
Rene Buser,Clay,1470.9748878686978
Eugenio Saller,Clay,1483.338815063747
Jean Paul Jauffret,Clay,1454.6676887357482
Sverre Lie,Clay,1467.1014117273392
Aake Eliason,Clay,1517.4753420849656
Horst Hermann,Clay,1522.8950483937228
Tut Bartzen,Clay,1631.4376138654318
Steffan Oscar Stockenberg,Clay,1486.4597744618945
Jean Noel Grinda,Clay,1589.898847361139
Rex Noel Hartwig,Clay,1589.2289820228868
Alain Bouteleux,Clay,1456.7076951533365
Ian G Ayre,Clay,1502.4416778943873
Percy Ernst,Clay,1453.48952809832
Douglas Scharenguivel,Clay,1468.285100518431
Rolf Pape,Clay,1456.8919248186737
Finn Soehol,Clay,1535.697452228784
Geza Wertheim,Clay,1449.8872670450878
Tony Starte,Clay,1482.7546031704474
W Russell Seymour,Clay,1505.496076843441
Jacques Mey,Clay,1442.3703338359894
Wayne Van Voorhees,Clay,1458.6453512530463
Xavier Perreau Saussine,Clay,1455.9875299361556
G John,Clay,1481.7067566777657
Yves Thieullent,Clay,1489.9844330219535
Mario Zeppenfeldt,Clay,1488.8455249891617
Ak Davis,Clay,1488.7983000546908
D Cullum,Clay,1485.2095136803432
Brian M Woodroffe,Clay,1499.5853881449066
Hans Van Dalsum,Clay,1463.241374251061
Paul Toussaint,Clay,1482.4294961116018
Malcolm Fox,Clay,1478.2768387724902
Ian C Vermaak,Clay,1575.4552720861896
Vasco Valerio,Clay,1484.0
Tim Sturdza,Clay,1475.8317901213102
Daniel B Rivkind,Clay,1483.5238958257935
L Cody,Clay,1483.2366660176376
George Dunklin,Clay,1483.7526218755913
Sa Rauf,Clay,1482.7505149440638
Charles Pine,Clay,1483.995892409037
Orlando Sirola,Clay,1619.1741217946742
A Herzog,Clay,1493.050814482194
Ivko Plecevic,Clay,1462.6746061767058
Paul Desq,Clay,1459.8769982336007
Alex Wellford,Clay,1483.2258469875962
Clive Wilderspin,Clay,1500.0338330211207
Johann F Kupferburger,Clay,1500.342584477562
Heinz Sanders,Clay,1483.2298601853572
Lionel Matton,Clay,1458.012672662831
Iliya Panajatovic,Clay,1446.0628446584585
Jose Maria Draper,Clay,1487.8358966181509
Emilio Martinez Del Rey,Clay,1410.2947904036182
Gabriel Dubitzky,Clay,1450.356500744781
Alfred Huber,Clay,1524.9354547561697
Engelbert Koch,Clay,1473.4424641931387
Fred Dehnert,Clay,1464.6062089297732
Sergio Jacobini,Clay,1558.620341729638
Robert Bedard,Clay,1486.085019295981
Billy Knight,Clay,1615.328926226988
Pedro Guimaraes,Clay,1402.8227791462223
Jack Arkinstall,Clay,1502.025581904498
Erwin Balestra,Clay,1500.087809127991
Lorne Main,Clay,1489.258340061122
Antonio Maggi,Clay,1496.2164125710226
Tony Vincent,Clay,1487.510545757794
Bob Howe,Clay,1440.1223047030999
Bob Falkenburg,Clay,1532.8631685240555
Doug H Reid,Clay,1499.309062400697
Antal Jancso,Clay,1501.9521512743593
Vo Van Bay,Clay,1483.5463803189261
Andy Stern,Clay,1482.1418641092394
Eduardo Soriano,Clay,1493.1805164427333
Giorgio Fachini,Clay,1495.1527746296485
Roy Emerson,Clay,1716.614005578666
Juan Maria Tintore,Clay,1484.0815419429348
Andy Paton Jr,Clay,1487.4136594911524
Nicola Pietrangeli,Clay,1619.2166175929653
Neale Fraser,Clay,1645.0268206470992
Gil J Shea,Clay,1525.7884502431607
Ashley Cooper,Clay,1650.7738523669618
Arnaldo Moreira,Clay,1484.7989307626012
Pierre Rinderknech,Clay,1440.9062301868182
Alain Lartigue,Clay,1476.586124475352
Bud Robineau,Clay,1484.8521221134104
Albert Frances,Clay,1482.8719447864107
Andre Guilbert,Clay,1489.09070104622
Michel Follveider,Clay,1472.9117644190123
Ramanathan Krishnan,Clay,1663.5707499328482
Colin W Hannam,Clay,1483.815003302292
Marc Lasry,Clay,1484.5937491561608
Mark Anthony Otway,Clay,1498.018033627424
Georges Deniau,Clay,1507.3119579987201
Gheorghe Sturdza,Clay,1466.7803911619535
Alberto Lazzarino,Clay,1476.3048617334532
Philippe Deniau,Clay,1471.8756511154174
Sakari Salo,Clay,1526.9308257677285
Lars Henrik Krause,Clay,1468.6312304660348
Atsushi Miyagi,Clay,1500.0
Pancho Contreras,Clay,1545.2877828087765
Mario Llamas,Clay,1514.1145682613733
Kosei Kamo,Clay,1500.736306793522
Rafael Ortega,Clay,1483.263693206478
Harold Burrows,Clay,1516.0
Geoffrey Inglefield,Clay,1471.7225825126336
Derek Phang,Clay,1486.4108940255044
Ralph Legall,Clay,1484.8787670709569
Paul Willey,Clay,1486.8528871632661
David Cohen,Clay,1440.132571516368
Jiri Javorsky,Clay,1596.0286874032188
Herb Flam,Clay,1671.596333539728
Sidney Schwartz,Clay,1507.2911858801697
Lennart Hojberg,Clay,1484.0866179826248
Abe Segal,Clay,1529.6208859065935
Gordon Forbes,Clay,1540.5248387020767
Leonard Brose,Clay,1484.04388168372
Robert Wilson,Clay,1580.921905685802
Donald H Fontana,Clay,1474.8135830260835
John Fleitz,Clay,1494.9472504338335
Ernesto Juan Della Paolera,Clay,1489.6757594966357
Don Platt,Clay,1489.7354453755659
Jean Claude Loyau,Clay,1483.6650823912828
Franz Feldbausch,Clay,1506.432080086397
Jr Christ,Clay,1489.4873639936043
Beppo Pottinger,Clay,1503.6021712617382
Iyo Pimentel,Clay,1450.3696743707592
Edgar N Powers,Clay,1478.5004503574867
Kurt Baco,Clay,1484.9450938862549
Arsenio Motolko,Clay,1506.2980298903715
Hugh W Stewart,Clay,1475.3134665743314
Christoph Biederlack,Clay,1484.520607504997
R Spencer Brent,Clay,1489.7625622447306
Jerry Dewitts,Clay,1509.6993973141844
Istvan Sikorski,Clay,1484.0
George Manset,Clay,1482.9617162493826
Bob Macy,Clay,1474.1630866179341
Ladislav Jagec,Clay,1484.5297888162786
Bill Beale Jr,Clay,1500.2374220286647
David Wright,Clay,1397.3799669482528
Jean Pierre Bergerat,Clay,1474.2946987878609
Roland Borghini,Clay,1449.9905992203292
Andrzej Licis,Clay,1385.6449303922952
Istvan Gulyas,Clay,1580.6933639646647
Bill Breese,Clay,1486.4790552579645
Rupert Huber,Clay,1443.26359130366
Finn Dag Jagge,Clay,1363.8150847107856
Gunnar Sjowall,Clay,1462.0782983130703
Martin Froesch,Clay,1460.2841877258613
Uffe Schmidt,Clay,1671.8511400458085
Jorgen Ulrich,Clay,1511.2032652969672
Franz Saiko,Clay,1532.4306148929713
Andres Hammersley,Clay,1501.7597486545326
Arcot J Uday Kumar,Clay,1516.0
Bernard Pinto,Clay,1414.91055559348
Rupert Ferdinands,Clay,1467.1544315550832
Koo De Saram,Clay,1484.4337144999286
Eleazar Davidman,Clay,1501.2659413610454
John F Obrien,Clay,1472.5163104377805
Bob Mark,Clay,1484.1886377968247
C Alphonso Smith,Clay,1483.2867141538422
